ms,label,tempC,humPct,press_hPa,gas_ohm,log_gas,dloggas_dt,ema_fast,ema_slow,ema_diff
601947,garlic,30.31,54.73,997.5,99557,11.508486,-0.008452,11.508624,11.445655,0.062969
602297,garlic,30.31,54.92,997.49,101473,11.527548,0.054463,11.515247,11.450569,0.064678
602647,garlic,30.31,55.05,997.49,106668,11.577477,0.142653,11.537027,11.458183,0.078844
602997,garlic,30.3,55.03,997.5,110873,11.61614,0.110468,11.564716,11.46766,0.097056
603347,garlic,30.3,54.9,997.5,115266,11.654998,0.111021,11.596314,11.4789,0.117414
603697,garlic,30.3,54.68,997.51,120106,11.69613,0.11752,11.631249,11.491934,0.139316
604047,garlic,30.3,54.39,997.51,122906,11.719175,0.065844,11.662024,11.505569,0.156455
604397,garlic,30.3,54.04,997.5,126026,11.744244,0.071624,11.690801,11.519889,0.170912
604747,coffee,30.3,53.69,997.5,129112,11.768435,0.06912,11.717973,11.534801,0.183171
605097,coffee,30.3,53.31,997.5,130510,11.779205,0.030771,11.739404,11.549466,0.189938
605447,coffee,30.3,52.95,997.5,132978,11.797939,0.053526,11.759892,11.564374,0.195518
605797,coffee,30.3,52.61,997.5,132769,11.796366,-0.004496,11.772657,11.578293,0.194365
606147,coffee,30.3,52.24,997.5,135979,11.820255,0.068256,11.789316,11.592811,0.196506
606497,coffee,30.3,51.92,997.5,138206,11.8365,0.046414,11.80583,11.607431,0.198399
606847,coffee,30.3,51.59,997.5,139462,11.845548,0.02585,11.819731,11.621718,0.198012
607197,coffee,30.3,51.26,997.5,141687,11.861376,0.045223,11.834306,11.636098,0.198208
607547,coffee,30.3,50.92,997.5,143251,11.872354,0.031365,11.847622,11.650273,0.197349
607897,coffee,30.3,50.62,997.49,144601,11.881734,0.026801,11.859561,11.664161,0.1954
608247,coffee,30.3,50.34,997.48,144974,11.88431,0.00736,11.868223,11.677369,0.190854
608597,coffee,30.3,50.05,997.48,146739,11.896411,0.034575,11.878089,11.690511,0.187578
608947,coffee,30.3,49.77,997.48,146866,11.897276,0.002471,11.884804,11.702917,0.181887
609297,coffee,30.31,49.51,997.49,146611,11.895538,-0.004965,11.88856,11.714475,0.174086
609647,coffee,30.31,49.27,997.48,147508,11.901638,0.017428,11.893137,11.725704,0.167433
609997,coffee,30.31,49.05,997.48,147767,11.903392,0.005011,11.896726,11.736365,0.16036
610347,coffee,30.31,48.85,997.48,146866,11.897276,-0.017474,11.896918,11.74602,0.150898
610697,coffee,30.31,48.64,997.48,146866,11.897276,0.0,11.897043,11.755095,0.141948
611047,coffee,30.31,48.44,997.48,146866,11.897276,0.0,11.897124,11.763626,0.133498
611397,coffee,30.31,48.26,997.48,146357,11.893805,-0.009918,11.895962,11.771437,0.124525
611747,coffee,30.31,48.11,997.48,145725,11.889477,-0.012365,11.893691,11.778519,0.115172
612097,coffee,30.32,47.95,997.48,146484,11.894671,0.014842,11.894033,11.785488,0.108545
612447,coffee,30.32,47.79,997.49,145977,11.891205,-0.009905,11.893044,11.791831,0.101213
612797,coffee,30.32,47.64,997.48,145223,11.886025,-0.014798,11.890587,11.797482,0.093104
613147,coffee,30.32,47.51,997.49,145977,11.891205,0.014798,11.890803,11.803106,0.087697
613497,coffee,30.32,47.39,997.48,145599,11.888612,-0.007409,11.890036,11.808237,0.081799
613847,coffee,30.32,47.27,997.48,145348,11.886887,-0.004929,11.888933,11.812956,0.075977
614197,coffee,30.32,47.15,997.48,144974,11.88431,-0.007362,11.887315,11.817237,0.070078
614547,coffee,30.32,47.06,997.48,145223,11.886025,0.004902,11.886863,11.821364,0.065498
614897,coffee,30.32,46.94,997.48,144725,11.88259,-0.009815,11.885367,11.825038,0.060329
615247,coffee,30.32,46.85,997.48,144477,11.880876,-0.004899,11.883795,11.828388,0.055407
615597,coffee,30.32,46.76,997.47,144230,11.879165,-0.004888,11.882174,11.831434,0.050739
615947,coffee,30.32,46.67,997.47,144230,11.879165,0.0,11.88112,11.834297,0.046823
616297,coffee,30.32,46.6,997.46,143617,11.874906,-0.012169,11.878944,11.836733,0.042212
616647,coffee,30.33,46.51,997.47,143617,11.874906,0.0,11.87753,11.839023,0.038507
616997,coffee,30.33,46.44,997.47,143372,11.873198,-0.00488,11.876013,11.841073,0.03494
617347,coffee,30.33,46.39,997.48,143984,11.877458,0.012172,11.876518,11.843256,0.033262
617697,coffee,30.33,46.32,997.47,143494,11.874048,-0.009741,11.875653,11.845104,0.030549
618047,coffee,30.33,46.24,997.47,143008,11.870656,-0.009692,11.873904,11.846637,0.027267
618397,coffee,30.33,46.19,997.47,142766,11.868962,-0.004839,11.872174,11.847977,0.024198
618747,coffee,30.33,46.13,997.47,142766,11.868962,0.0,11.87105,11.849236,0.021813
619097,coffee,30.33,46.07,997.46,142645,11.868114,-0.002422,11.870022,11.850368,0.019653
619447,coffee,30.34,46.01,997.46,143617,11.874906,0.019403,11.871731,11.85184,0.019891
619797,coffee,30.34,45.97,997.47,142766,11.868962,-0.016981,11.870762,11.852868,0.017894
620147,coffee,30.34,45.93,997.47,143372,11.873198,0.012101,11.871614,11.854088,0.017526
620497,coffee,30.34,45.88,997.47,142405,11.86643,-0.019335,11.869799,11.854828,0.014971
620847,coffee,30.34,45.82,997.46,142766,11.868962,0.007234,11.869506,11.855677,0.013829
621197,coffee,30.34,45.79,997.46,142045,11.863899,-0.014466,11.867543,11.85617,0.011374
621547,coffee,30.34,45.76,997.46,141925,11.863054,-0.002414,11.865972,11.856583,0.009389
621897,coffee,30.34,45.72,997.46,141687,11.861376,-0.004796,11.864363,11.85687,0.007493
622247,coffee,30.34,45.68,997.45,142645,11.868114,0.019253,11.865675,11.857544,0.008131
622597,coffee,30.34,45.64,997.45,142645,11.868114,0.0,11.866529,11.858178,0.00835
622947,coffee,30.34,45.61,997.46,141687,11.861376,-0.019253,11.864725,11.85837,0.006355
623297,coffee,30.35,45.57,997.46,141450,11.859701,-0.004785,11.862967,11.85845,0.004517
623647,coffee,30.35,45.54,997.45,141687,11.861376,0.004785,11.86241,11.858625,0.003784
623997,coffee,30.35,45.51,997.44,141331,11.85886,-0.007188,11.861167,11.85864,0.002527
624347,coffee,30.35,45.46,997.44,141806,11.862215,0.009586,11.861533,11.858854,0.002679
624697,coffee,30.35,45.45,997.44,142405,11.86643,0.012044,11.863247,11.859308,0.003939
625047,coffee,30.35,45.42,997.44,140977,11.856352,-0.028796,11.860833,11.859131,0.001702
625397,coffee,30.35,45.39,997.45,141213,11.858025,0.004779,11.85985,11.859064,0.000786
625747,coffee,30.35,45.37,997.46,141213,11.858025,0.0,11.859211,11.859001,0.00021
626097,coffee,30.35,45.34,997.46,141687,11.861376,0.009575,11.859968,11.859143,0.000825
626447,coffee,30.35,45.31,997.45,141213,11.858025,-0.009575,11.859287,11.859076,0.000212
626797,coffee,30.35,45.3,997.45,140742,11.854684,-0.009545,11.857676,11.858811,-0.001136
627147,coffee,30.35,45.26,997.45,141687,11.861376,0.01912,11.858971,11.858965,6e-06
627497,coffee,30.35,45.25,997.46,141687,11.861376,0.0,11.859812,11.859109,0.000703
627847,coffee,30.35,45.23,997.47,140625,11.853852,-0.021496,11.857726,11.858793,-0.001067
628197,coffee,30.35,45.21,997.46,141095,11.857189,0.009534,11.857538,11.858697,-0.001159
628547,coffee,30.36,45.18,997.46,140391,11.852186,-0.014294,11.855664,11.858306,-0.002642
628897,coffee,30.36,45.18,997.46,141568,11.860536,0.023855,11.857368,11.858439,-0.001071
629247,coffee,30.36,45.14,997.46,141213,11.858025,-0.007174,11.857597,11.858414,-0.000816
629597,coffee,30.36,45.14,997.46,141213,11.858025,0.0,11.857746,11.85839,-0.000644
629947,coffee,30.36,45.12,997.46,140859,11.855515,-0.007172,11.856965,11.858217,-0.001252
630297,coffee,30.36,45.09,997.45,141331,11.85886,0.009559,11.857628,11.858255,-0.000628
630647,coffee,30.36,45.08,997.44,141331,11.85886,0.0,11.858059,11.858292,-0.000233
630997,coffee,30.36,45.06,997.44,139693,11.847202,-0.033308,11.854259,11.857627,-0.003368
631347,coffee,30.36,45.05,997.44,139809,11.848033,0.002373,11.852079,11.857052,-0.004972
631697,coffee,30.36,45.04,997.44,140977,11.856352,0.023768,11.853575,11.85701,-0.003435
632047,coffee,30.36,45.02,997.44,140274,11.851353,-0.014283,11.852797,11.85667,-0.003874
632397,coffee,30.36,45.0,997.44,140625,11.853852,0.007142,11.853166,11.856502,-0.003336
632747,coffee,30.36,45.0,997.45,140274,11.851353,-0.007142,11.85253,11.856193,-0.003662
633097,coffee,30.36,44.98,997.45,140977,11.856352,0.014283,11.853868,11.856202,-0.002335
633447,coffee,30.36,44.95,997.45,140742,11.854684,-0.004766,11.854153,11.856111,-0.001958
633797,coffee,30.36,44.94,997.45,140625,11.853852,-0.002376,11.854047,11.855975,-0.001928
634147,coffee,30.36,44.92,997.45,142165,11.864743,0.031117,11.85779,11.856502,0.001288
634497,coffee,30.36,44.88,997.45,142405,11.86643,0.00482,11.860814,11.857097,0.003717
634847,coffee,30.36,44.86,997.45,143739,11.875754,0.02664,11.866043,11.858216,0.007827
635197,coffee,30.37,44.85,997.45,143984,11.877458,0.004866,11.870038,11.859371,0.010667
635547,coffee,30.37,44.83,997.45,144107,11.878311,0.002439,11.872933,11.860508,0.012425
635897,coffee,30.37,44.81,997.45,146357,11.893805,0.044267,11.880238,11.862505,0.017733
636247,coffee,30.36,44.79,997.45,144107,11.878311,-0.044267,11.879563,11.863454,0.016109
636597,alcohol,30.36,44.76,997.45,137306,11.829967,-0.138125,11.862205,11.861444,0.00076
636947,alcohol,30.36,44.75,997.45,129409,11.770733,-0.169242,11.830189,11.856001,-0.025812
637297,alcohol,30.36,44.72,997.45,117432,11.673615,-0.277481,11.775388,11.845057,-0.06967
637647,alcohol,30.36,44.71,997.45,102833,11.540861,-0.379295,11.693303,11.826805,-0.133502
637997,alcohol,30.36,44.7,997.45,90608,11.414298,-0.361609,11.595652,11.802055,-0.206404
638347,alcohol,30.36,44.72,997.45,78620,11.272382,-0.405475,11.482507,11.770275,-0.287768
638697,alcohol,30.36,44.74,997.44,69035,11.142369,-0.371464,11.363459,11.7326,-0.369142
639047,alcohol,30.36,44.75,997.44,61713,11.03025,-0.320342,11.246835,11.690459,-0.443624
639397,alcohol,30.36,44.8,997.44,55575,10.925488,-0.299318,11.134363,11.644561,-0.510198
639747,alcohol,30.36,44.85,997.44,51504,10.849415,-0.217353,11.034631,11.596852,-0.562222
640097,alcohol,30.36,44.91,997.44,48071,10.780435,-0.197086,10.945662,11.547867,-0.602205
640447,alcohol,30.36,44.98,997.44,45069,10.71595,-0.184242,10.865262,11.497952,-0.632689
640797,alcohol,30.36,45.03,997.44,43047,10.670048,-0.131149,10.796937,11.448277,-0.65134
641147,alcohol,30.37,45.1,997.44,41239,10.62714,-0.122593,10.737508,11.399009,-0.661501
641497,alcohol,30.37,45.17,997.44,39801,10.591647,-0.101408,10.686456,11.350567,-0.664111
641847,alcohol,30.37,45.24,997.44,38565,10.560101,-0.090133,10.642231,11.303139,-0.660908
642197,alcohol,30.37,45.31,997.44,37570,10.533961,-0.074684,10.604337,11.256989,-0.652652
642547,alcohol,30.37,45.39,997.45,36499,10.50504,-0.082632,10.569582,11.211871,-0.642289
642897,alcohol,30.37,45.46,997.44,36032,10.492163,-0.036793,10.542484,11.168689,-0.626204
643247,alcohol,30.37,45.53,997.44,35162,10.467721,-0.069833,10.516316,11.126631,-0.610314
643597,alcohol,30.37,45.59,997.44,34529,10.449554,-0.051904,10.492949,11.086006,-0.593057
643947,alcohol,30.37,45.68,997.44,33892,10.430934,-0.053201,10.471244,11.046702,-0.575459
644297,alcohol,30.37,45.74,997.44,33436,10.417389,-0.0387,10.452394,11.008944,-0.556549
644647,alcohol,30.37,45.82,997.43,32787,10.397787,-0.056005,10.433281,10.972274,-0.538993
644997,alcohol,30.37,45.89,997.44,32509,10.389273,-0.024327,10.417878,10.937294,-0.519416
645347,alcohol,30.37,45.94,997.44,32065,10.375521,-0.039291,10.403053,10.903587,-0.500534
645697,alcohol,30.37,46.02,997.44,31656,10.362683,-0.036678,10.388924,10.871134,-0.48221
646047,alcohol,30.37,46.08,997.44,31304,10.351501,-0.031948,10.375826,10.839955,-0.464129
646397,alcohol,30.38,46.14,997.44,31005,10.341904,-0.027422,10.363953,10.810072,-0.446119
646747,alcohol,30.38,46.19,997.44,30734,10.333125,-0.025082,10.353163,10.781455,-0.428292
647097,alcohol,30.38,46.25,997.44,30556,10.327316,-0.016597,10.344116,10.754207,-0.41009
647447,alcohol,30.38,46.33,997.45,30250,10.317251,-0.028757,10.334713,10.727989,-0.393276
647797,alcohol,30.38,46.39,997.44,30078,10.311549,-0.016291,10.326605,10.703003,-0.376398
648147,alcohol,30.38,46.43,997.45,29739,10.300215,-0.032384,10.317368,10.678835,-0.361467
648497,alcohol,30.38,46.48,997.44,29551,10.293873,-0.01812,10.309144,10.655737,-0.346593
648847,alcohol,30.38,46.54,997.43,29346,10.286912,-0.019888,10.301363,10.633608,-0.332245
649197,alcohol,30.38,46.6,997.44,29164,10.28069,-0.017776,10.294127,10.612432,-0.318305
649547,alcohol,30.38,46.64,997.44,28984,10.274499,-0.017689,10.287257,10.592156,-0.304899
649897,alcohol,30.38,46.7,997.44,28766,10.26695,-0.021569,10.280149,10.572644,-0.292495
650247,alcohol,30.38,46.74,997.43,28630,10.262211,-0.013539,10.27387,10.554018,-0.280148
650597,alcohol,30.38,46.79,997.44,28437,10.255446,-0.019327,10.267422,10.536104,-0.268682
650947,alcohol,30.38,46.84,997.44,28342,10.2521,-0.009561,10.262059,10.519064,-0.257005
651297,alcohol,30.38,46.88,997.44,28247,10.248742,-0.009594,10.257398,10.502845,-0.245447
651647,alcohol,30.38,46.94,997.45,27911,10.236776,-0.034188,10.25018,10.48688,-0.2367
651997,alcohol,30.38,46.98,997.45,27856,10.234803,-0.005638,10.244798,10.471756,-0.226958
652347,alcohol,30.38,47.02,997.46,27655,10.227562,-0.020689,10.238765,10.457105,-0.21834
652697,alcohol,30.38,47.07,997.45,27457,10.220376,-0.020531,10.232328,10.442901,-0.210572
653047,alcohol,30.38,47.1,997.45,27421,10.219065,-0.003747,10.227686,10.42947,-0.201784
653397,alcohol,30.38,47.14,997.45,27368,10.21713,-0.005529,10.22399,10.416729,-0.192739
653747,alcohol,30.38,47.2,997.45,27227,10.211965,-0.014757,10.219781,10.404443,-0.184662
654097,alcohol,30.38,47.24,997.45,27139,10.208727,-0.009251,10.215912,10.3927,-0.176788
654447,alcohol,30.38,47.28,997.45,27052,10.205516,-0.009174,10.212273,10.38147,-0.169197
654797,alcohol,30.39,47.32,997.45,26846,10.197872,-0.021839,10.207232,10.370454,-0.163221
655147,alcohol,30.39,47.36,997.45,26778,10.195336,-0.007245,10.203069,10.359946,-0.156878
655497,alcohol,30.39,47.4,997.46,26643,10.190282,-0.014441,10.198593,10.349767,-0.151174
655847,alcohol,30.39,47.43,997.45,26626,10.189644,-0.001823,10.19546,10.340159,-0.144699
656197,alcohol,30.39,47.47,997.46,26410,10.181498,-0.023275,10.190573,10.330639,-0.140066
656547,alcohol,30.39,47.52,997.45,26262,10.175879,-0.016054,10.18543,10.321353,-0.135923
656897,alcohol,30.39,47.55,997.45,26180,10.172751,-0.008935,10.180992,10.312437,-0.131445
657247,alcohol,30.39,47.58,997.45,26197,10.1734,0.001853,10.178334,10.304095,-0.125761
657597,alcohol,30.39,47.63,997.45,25939,10.163503,-0.028278,10.173143,10.295659,-0.122516
657947,alcohol,30.39,47.66,997.45,25876,10.161071,-0.006948,10.168918,10.287583,-0.118666
658297,alcohol,30.39,47.69,997.45,25828,10.159214,-0.005305,10.165521,10.279881,-0.11436
658647,alcohol,30.39,47.72,997.44,25655,10.152493,-0.019202,10.160961,10.272238,-0.111277
658997,alcohol,30.39,47.77,997.45,25655,10.152493,0.0,10.157997,10.265054,-0.107057
659347,alcohol,30.39,47.8,997.45,25531,10.147649,-0.013842,10.154375,10.25801,-0.103635
659697,alcohol,30.39,47.84,997.45,25516,10.147061,-0.001678,10.151815,10.251353,-0.099538
660047,alcohol,30.39,47.87,997.45,25332,10.139824,-0.020678,10.147618,10.244662,-0.097044
660397,alcohol,30.39,47.9,997.45,25347,10.140415,0.001689,10.145097,10.238408,-0.093311
660747,alcohol,30.39,47.94,997.45,25211,10.135036,-0.015371,10.141575,10.232205,-0.090631
661097,alcohol,30.39,47.98,997.45,25062,10.129108,-0.016935,10.137211,10.226019,-0.088808
661447,alcohol,30.39,48.01,997.44,24973,10.12555,-0.010166,10.133129,10.219991,-0.086862
661797,alcohol,30.39,48.03,997.44,24855,10.120814,-0.013531,10.128819,10.214041,-0.085222
662147,alcohol,30.39,48.08,997.44,24855,10.120814,0.0,10.126017,10.208447,-0.082431
662497,alcohol,30.39,48.11,997.44,24768,10.117308,-0.010019,10.122969,10.202979,-0.08001
662847,garlic,30.39,48.14,997.45,25485,10.145845,0.081536,10.130975,10.199551,-0.068576
663197,garlic,30.39,48.16,997.45,28059,10.242064,0.274912,10.169856,10.202102,-0.032246
663547,garlic,30.39,48.16,997.45,31632,10.361924,0.342456,10.23708,10.211691,0.025389
663897,garlic,30.38,48.19,997.46,36093,10.493855,0.376944,10.32695,10.228621,0.09833
664247,garlic,30.38,48.2,997.46,40959,10.620327,0.36135,10.429631,10.252123,0.177508
664597,garlic,30.38,48.22,997.46,45852,10.733174,0.322421,10.535872,10.280986,0.254886
664947,garlic,30.38,48.25,997.46,50457,10.828876,0.273435,10.638423,10.313859,0.324564
665297,garlic,30.38,48.3,997.45,54924,10.913706,0.24237,10.734772,10.34985,0.384922
665647,garlic,30.38,48.37,997.46,58995,10.985208,0.204291,10.822424,10.387971,0.434453
665997,garlic,30.38,48.45,997.46,62676,11.045733,0.172931,10.900582,10.427436,0.473146
666347,garlic,30.38,48.57,997.46,66374,11.103061,0.163792,10.971449,10.467973,0.503476
666697,garlic,30.38,48.7,997.47,69205,11.144829,0.119337,11.032131,10.508584,0.523547
667047,garlic,30.38,48.85,997.46,72164,11.186697,0.119623,11.086229,10.549271,0.536959
667397,garlic,30.38,49.03,997.45,74065,11.212698,0.074289,11.130493,10.589076,0.541417
667747,garlic,30.39,49.2,997.45,76343,11.242991,0.086553,11.169868,10.628311,0.541556
668097,garlic,30.39,49.4,997.45,78328,11.268661,0.07334,11.204445,10.666732,0.537713
668447,garlic,30.39,49.62,997.45,79509,11.283626,0.042757,11.232158,10.703745,0.528413
668797,garlic,30.39,49.82,997.45,80803,11.299769,0.046125,11.255821,10.739507,0.516315
669147,garlic,30.39,50.05,997.46,82060,11.315206,0.044103,11.276606,10.774049,0.502557
669497,garlic,30.39,50.28,997.46,83358,11.3309,0.044842,11.295609,10.80746,0.488149
669847,garlic,30.39,50.52,997.46,83855,11.336844,0.016984,11.31004,10.839223,0.470818
670197,garlic,30.39,50.73,997.47,84442,11.343821,0.019932,11.321863,10.869498,0.452365
670547,garlic,30.39,50.98,997.47,85816,11.359961,0.046114,11.335197,10.898926,0.436272
670897,garlic,30.39,51.2,997.47,85991,11.361998,0.00582,11.344577,10.92671,0.417867
671247,garlic,30.39,51.44,997.47,86609,11.369159,0.02046,11.35318,10.953258,0.399922
671597,garlic,30.39,51.67,997.47,87056,11.374307,0.014708,11.360574,10.97852,0.382053
671947,garlic,30.39,51.9,997.47,87963,11.384671,0.029613,11.369007,11.00289,0.366117
672297,garlic,30.39,52.1,997.47,88517,11.39095,0.01794,11.376687,11.026174,0.350513
672647,garlic,30.39,52.31,997.48,88797,11.394108,0.009022,11.382784,11.048249,0.334535
672997,garlic,30.39,52.5,997.48,89172,11.398322,0.012041,11.388222,11.069253,0.318969
673347,garlic,30.39,52.69,997.48,89932,11.406809,0.024248,11.394727,11.089506,0.305221
673697,garlic,30.4,52.91,997.48,90706,11.415379,0.024485,11.401955,11.109059,0.292895
674047,garlic,30.39,53.09,997.48,90511,11.413227,-0.006147,11.4059,11.127309,0.278591
674397,garlic,30.39,53.26,997.48,91692,11.42619,0.037038,11.413001,11.145242,0.267759
674747,garlic,30.39,53.44,997.47,92293,11.432724,0.018667,11.419904,11.162491,0.257413
675097,garlic,30.39,53.61,997.47,92597,11.436012,0.009395,11.425542,11.178903,0.246639
675447,garlic,30.4,53.77,997.48,93211,11.442621,0.018883,11.43152,11.194725,0.236794
675797,garlic,30.4,53.91,997.48,93314,11.443726,0.003155,11.435792,11.209665,0.226127
676147,garlic,30.4,54.07,997.49,94042,11.451497,0.022204,11.441289,11.224175,0.217113
676497,garlic,30.4,54.23,997.49,94569,11.457085,0.015965,11.446817,11.23815,0.208668
676847,garlic,30.4,54.36,997.49,95102,11.462706,0.01606,11.452378,11.251623,0.200755
677197,garlic,30.4,54.5,997.48,94116,11.452283,-0.029779,11.452345,11.263662,0.188683
677547,garlic,30.4,54.65,997.47,94432,11.455635,0.009578,11.453496,11.275181,0.178315
677897,garlic,30.4,54.77,997.48,95070,11.462369,0.01924,11.456601,11.286412,0.170189
678247,garlic,30.4,54.91,997.48,95016,11.461801,-0.001624,11.458421,11.296935,0.161486
678597,garlic,30.4,55.04,997.48,95717,11.469151,0.021003,11.462176,11.307268,0.154908
678947,garlic,30.4,55.18,997.48,96099,11.473134,0.011379,11.466011,11.31722,0.148791
679297,garlic,30.4,55.3,997.47,96704,11.47941,0.017932,11.4707,11.326951,0.143749
679647,garlic,30.4,55.43,997.47,97038,11.482858,0.00985,11.474956,11.336306,0.13865
679997,garlic,30.4,55.53,997.47,96373,11.475982,-0.019646,11.475314,11.344686,0.130629
680347,garlic,30.4,55.67,997.47,97543,11.488049,0.034477,11.479771,11.353288,0.126483
